,Location,Category,Hierarchy_Level,Outlet,Outlet_Hierarchy,Year,Volume_mnl
7164,4,Cider/Perry,1,Forecourt Retailers,4,2011,"0,377087958"
7165,4,Cider/Perry,1,Forecourt Retailers,4,2012,"0,357966663"
7166,4,Cider/Perry,1,Forecourt Retailers,4,2013,"0,442380207"
7167,4,Cider/Perry,1,Forecourt Retailers,4,2014,"0,322099467"
7168,4,Cider/Perry,1,Forecourt Retailers,4,2015,"0,310667369"
7169,4,Cider/Perry,1,Forecourt Retailers,4,2016,"0,28531838"
7170,4,Cider/Perry,1,Forecourt Retailers,4,2017,"0,279160244"
7171,4,Cider/Perry,1,Forecourt Retailers,4,2018,"0,295423595"
7172,4,Cider/Perry,1,Forecourt Retailers,4,2019,"0,258272803"
7173,4,Cider/Perry,1,Forecourt Retailers,4,2020,"0,237578516"
7174,4,Cider/Perry,1,Forecourt Retailers,4,2021,"0,222197556"
7175,5,Cider/Perry,1,Forecourt Retailers,4,2007,"0,001413073"
7176,5,Cider/Perry,1,Forecourt Retailers,4,2008,"0,001527693"
7177,5,Cider/Perry,1,Forecourt Retailers,4,2009,"0,001652527"
7178,5,Cider/Perry,1,Forecourt Retailers,4,2010,"0,001630407"
7179,5,Cider/Perry,1,Forecourt Retailers,4,2011,"0,001638856"
7180,5,Cider/Perry,1,Forecourt Retailers,4,2012,"0,001789783"
7181,5,Cider/Perry,1,Forecourt Retailers,4,2013,"0,001937096"
7182,5,Cider/Perry,1,Forecourt Retailers,4,2014,"0,002121337"
7183,5,Cider/Perry,1,Forecourt Retailers,4,2015,"0,002222734"
7184,5,Cider/Perry,1,Forecourt Retailers,4,2016,"0,002224294"
7185,5,Cider/Perry,1,Forecourt Retailers,4,2017,"0,002064274"
7186,5,Cider/Perry,1,Forecourt Retailers,4,2018,"0,002074674"
7187,5,Cider/Perry,1,Forecourt Retailers,4,2019,"0,002071187"
7188,5,Cider/Perry,1,Forecourt Retailers,4,2020,"0,010362936"
7189,5,Cider/Perry,1,Forecourt Retailers,4,2021,"0,01392721"
7190,6,Cider/Perry,1,Forecourt Retailers,4,2007,"0,275049565"
7191,6,Cider/Perry,1,Forecourt Retailers,4,2008,"0,280158936"
7192,6,Cider/Perry,1,Forecourt Retailers,4,2009,"0,289909998"
7193,6,Cider/Perry,1,Forecourt Retailers,4,2010,"0,318406134"
7194,6,Cider/Perry,1,Forecourt Retailers,4,2011,"0,338773064"
7195,6,Cider/Perry,1,Forecourt Retailers,4,2012,"0,348316093"
7196,6,Cider/Perry,1,Forecourt Retailers,4,2013,"0,378228911"
7197,6,Cider/Perry,1,Forecourt Retailers,4,2014,"0,396630401"
7198,6,Cider/Perry,1,Forecourt Retailers,4,2015,"0,493535527"
7199,6,Cider/Perry,1,Forecourt Retailers,4,2016,"1,570962084"
7200,6,Cider/Perry,1,Forecourt Retailers,4,2017,"5,398823649"
7201,6,Cider/Perry,1,Forecourt Retailers,4,2018,"16,15318375"
7202,6,Cider/Perry,1,Forecourt Retailers,4,2019,"20,2912327"
7203,6,Cider/Perry,1,Forecourt Retailers,4,2020,"18,90686342"
7204,6,Cider/Perry,1,Forecourt Retailers,4,2021,"16,31438889"
7205,7,Cider/Perry,1,Forecourt Retailers,4,2007,"10,01649872"
7206,7,Cider/Perry,1,Forecourt Retailers,4,2008,"10,13629271"
7207,7,Cider/Perry,1,Forecourt Retailers,4,2009,"10,05461979"
7208,7,Cider/Perry,1,Forecourt Retailers,4,2010,"11,44462713"
7209,7,Cider/Perry,1,Forecourt Retailers,4,2011,"13,14485562"
7210,7,Cider/Perry,1,Forecourt Retailers,4,2012,"14,73914047"
7211,7,Cider/Perry,1,Forecourt Retailers,4,2013,"16,42665481"
7212,7,Cider/Perry,1,Forecourt Retailers,4,2014,"17,36908616"
7213,7,Cider/Perry,1,Forecourt Retailers,4,2015,"18,09453228"
7214,7,Cider/Perry,1,Forecourt Retailers,4,2016,"17,84072155"
7215,7,Cider/Perry,1,Forecourt Retailers,4,2017,"17,88720585"
7216,7,Cider/Perry,1,Forecourt Retailers,4,2018,"17,34025946"
7217,7,Cider/Perry,1,Forecourt Retailers,4,2019,"16,40078324"
7218,7,Cider/Perry,1,Forecourt Retailers,4,2020,"15,90553371"
7219,7,Cider/Perry,1,Forecourt Retailers,4,2021,"15,58509089"
7220,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2007,"0,008857989"
7221,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2008,"0,009149095"
7222,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2009,"0,009933115"
7223,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2010,"0,010198509"
7224,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2011,"0,009356203"
7225,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2012,"0,009580874"
7226,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2013,"0,009563009"
7227,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2014,"0,010061333"
7228,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2015,"0,010093174"
7229,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2016,"0,009624195"
7230,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2017,"0,008812426"
7231,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2018,"0,008311438"
7232,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2019,"0,007801903"
7233,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2020,"0,007672438"
7234,1,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2021,"0,006111208"
7235,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2007,"0,645090298"
7236,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2008,"0,854526225"
7237,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2009,"0,832089348"
7238,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2010,"1,024385091"
7239,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2011,"1,256805351"
7240,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2012,"1,353434035"
7241,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2013,"1,053943012"
7242,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2014,"0,992416362"
7243,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2015,"1,101728974"
7244,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2016,"1,251873354"
7245,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2017,"1,359982489"
7246,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2018,"1,297053993"
7247,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2019,"1,254935836"
7248,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2020,"0,982067098"
7249,3,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2021,"0,997973776"
7250,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2007,"1,00773523"
7251,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2008,"1,061321629"
7252,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2009,"1,820696831"
7253,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2010,"2,640387086"
7254,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2011,"3,134605117"
7255,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2012,"3,525849144"
7256,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2013,"3,91464902"
7257,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2014,"4,231246554"
7258,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2015,"4,787840503"
7259,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2016,"4,672121434"
7260,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2017,"4,610900023"
7261,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2018,"4,710335125"
7262,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2019,"5,267637141"
7263,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2020,"8,085972077"
7264,4,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2021,"8,980980312"
7265,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2007,"0,15970687"
7266,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2008,"0,209619028"
7267,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2009,"0,247097288"
7268,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2010,"0,305261276"
7269,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2011,"0,353756313"
7270,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2012,"0,416820415"
7271,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2013,"0,518143961"
7272,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2014,"0,576006808"
7273,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2015,"0,660614509"
7274,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2016,"0,809679465"
7275,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2017,"0,929923853"
7276,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2018,"1,131272127"
7277,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2019,"1,276184897"
7278,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2020,"1,217334462"
7279,5,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2021,"1,235709727"
7280,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2007,"109,5735921"
7281,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2008,"111,0482377"
7282,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2009,"119,8148787"
7283,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2010,"124,9726502"
7284,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2011,"118,3404824"
7285,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2012,"115,1838029"
7286,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2013,"114,1807788"
7287,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2014,"119,8864912"
7288,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2015,"126,627749"
7289,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2016,"145,5360205"
7290,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2017,"164,1896675"
7291,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2018,"158,1665392"
7292,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2019,"161,7552319"
7293,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2020,"163,3274758"
7294,6,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2021,"176,6866754"
7295,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2007,"5,64387666"
7296,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2008,"5,177680674"
7297,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2009,"4,592809888"
7298,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2010,"4,481213614"
7299,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2011,"4,324458891"
7300,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2012,"4,66738051"
7301,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2013,"5,051848534"
7302,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2014,"5,502675482"
7303,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2015,"5,465520905"
7304,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2016,"5,37098733"
7305,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2017,"5,494626993"
7306,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2018,"5,52746233"
7307,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2019,"5,316725852"
7308,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2020,"5,2962146"
7309,7,RTDs/High-Strength Premixes,1,Forecourt Retailers,4,2021,"5,309013517"
7310,1,Spirits,1,Forecourt Retailers,4,2007,"0,446579277"
7311,1,Spirits,1,Forecourt Retailers,4,2008,"0,456687727"
7312,1,Spirits,1,Forecourt Retailers,4,2009,"0,4652561"
7313,1,Spirits,1,Forecourt Retailers,4,2010,"0,490245994"
7314,1,Spirits,1,Forecourt Retailers,4,2011,"0,267122657"
7315,1,Spirits,1,Forecourt Retailers,4,2012,"0,285236417"
7316,1,Spirits,1,Forecourt Retailers,4,2013,"0,264324067"
7317,1,Spirits,1,Forecourt Retailers,4,2014,"0,264223847"
7318,1,Spirits,1,Forecourt Retailers,4,2015,"0,261790344"
7319,1,Spirits,1,Forecourt Retailers,4,2016,"0,227178186"
7320,1,Spirits,1,Forecourt Retailers,4,2017,"0,112473261"
7321,1,Spirits,1,Forecourt Retailers,4,2018,"0,112048573"
7322,1,Spirits,1,Forecourt Retailers,4,2019,"0,110121261"
7323,1,Spirits,1,Forecourt Retailers,4,2020,"0,104094691"
7324,1,Spirits,1,Forecourt Retailers,4,2021,"0,059538037"
7325,3,Spirits,1,Forecourt Retailers,4,2007,"7,650457834"
7326,3,Spirits,1,Forecourt Retailers,4,2008,"8,373228082"
7327,3,Spirits,1,Forecourt Retailers,4,2009,"9,144185868"
7328,3,Spirits,1,Forecourt Retailers,4,2010,"9,953991707"
7329,3,Spirits,1,Forecourt Retailers,4,2011,"11,6551534"
7330,3,Spirits,1,Forecourt Retailers,4,2012,"13,28805745"
7331,3,Spirits,1,Forecourt Retailers,4,2013,"12,90822988"
7332,3,Spirits,1,Forecourt Retailers,4,2014,"13,7462064"
7333,3,Spirits,1,Forecourt Retailers,4,2015,"15,10990623"
7334,3,Spirits,1,Forecourt Retailers,4,2016,"15,67192675"
7335,3,Spirits,1,Forecourt Retailers,4,2017,"16,38515452"
7336,3,Spirits,1,Forecourt Retailers,4,2018,"16,76711035"
7337,3,Spirits,1,Forecourt Retailers,4,2019,"16,59082214"
7338,3,Spirits,1,Forecourt Retailers,4,2020,"16,86873246"
7339,3,Spirits,1,Forecourt Retailers,4,2021,"16,9107495"
7340,4,Spirits,1,Forecourt Retailers,4,2007,"2,62892152"
7341,4,Spirits,1,Forecourt Retailers,4,2008,"2,676734353"
7342,4,Spirits,1,Forecourt Retailers,4,2009,"2,639920269"
7343,4,Spirits,1,Forecourt Retailers,4,2010,"2,850384867"
7344,4,Spirits,1,Forecourt Retailers,4,2011,"2,975579133"
7345,4,Spirits,1,Forecourt Retailers,4,2012,"3,242151371"
7346,4,Spirits,1,Forecourt Retailers,4,2013,"3,268194847"
7347,4,Spirits,1,Forecourt Retailers,4,2014,"3,35280267"
7348,4,Spirits,1,Forecourt Retailers,4,2015,"3,31037568"
7349,4,Spirits,1,Forecourt Retailers,4,2016,"3,336894971"
7350,4,Spirits,1,Forecourt Retailers,4,2017,"3,347217625"
7351,4,Spirits,1,Forecourt Retailers,4,2018,"3,301669492"
7352,4,Spirits,1,Forecourt Retailers,4,2019,"3,300585111"
7353,4,Spirits,1,Forecourt Retailers,4,2020,"3,3205057"
7354,4,Spirits,1,Forecourt Retailers,4,2021,"3,328597241"
7355,5,Spirits,1,Forecourt Retailers,4,2007,"1,28874326"
7356,5,Spirits,1,Forecourt Retailers,4,2008,"1,588301521"
7357,5,Spirits,1,Forecourt Retailers,4,2009,"1,662899738"
7358,5,Spirits,1,Forecourt Retailers,4,2010,"1,693783536"
7359,5,Spirits,1,Forecourt Retailers,4,2011,"1,729333913"
7360,5,Spirits,1,Forecourt Retailers,4,2012,"2,397988941"
7361,5,Spirits,1,Forecourt Retailers,4,2013,"2,57540993"
7362,5,Spirits,1,Forecourt Retailers,4,2014,"2,712251245"
7363,5,Spirits,1,Forecourt Retailers,4,2015,"2,897710256"
7364,5,Spirits,1,Forecourt Retailers,4,2016,"3,079988377"
7365,5,Spirits,1,Forecourt Retailers,4,2017,"3,309826061"
7366,5,Spirits,1,Forecourt Retailers,4,2018,"3,427304513"
7367,5,Spirits,1,Forecourt Retailers,4,2019,"3,447139621"
7368,5,Spirits,1,Forecourt Retailers,4,2020,"2,986612654"
7369,5,Spirits,1,Forecourt Retailers,4,2021,"2,768725384"
7370,6,Spirits,1,Forecourt Retailers,4,2007,"48,9454701"
7371,6,Spirits,1,Forecourt Retailers,4,2008,"50,3542705"
7372,6,Spirits,1,Forecourt Retailers,4,2009,"53,77531596"
7373,6,Spirits,1,Forecourt Retailers,4,2010,"57,84743477"
7374,6,Spirits,1,Forecourt Retailers,4,2011,"62,08438548"
7375,6,Spirits,1,Forecourt Retailers,4,2012,"67,18879461"
7376,6,Spirits,1,Forecourt Retailers,4,2013,"70,83331773"
7377,6,Spirits,1,Forecourt Retailers,4,2014,"67,14131173"
7378,6,Spirits,1,Forecourt Retailers,4,2015,"65,78613766"
7379,6,Spirits,1,Forecourt Retailers,4,2016,"67,24343222"
7380,6,Spirits,1,Forecourt Retailers,4,2017,"73,01022198"
7381,6,Spirits,1,Forecourt Retailers,4,2018,"84,62799082"
7382,6,Spirits,1,Forecourt Retailers,4,2019,"97,19705814"
7383,6,Spirits,1,Forecourt Retailers,4,2020,"109,9497123"
7384,6,Spirits,1,Forecourt Retailers,4,2021,"120,5284379"
7385,7,Spirits,1,Forecourt Retailers,4,2007,"50,1829163"
7386,7,Spirits,1,Forecourt Retailers,4,2008,"50,60448257"
7387,7,Spirits,1,Forecourt Retailers,4,2009,"50,60382525"
7388,7,Spirits,1,Forecourt Retailers,4,2010,"51,21815302"
7389,7,Spirits,1,Forecourt Retailers,4,2011,"52,70649311"
7390,7,Spirits,1,Forecourt Retailers,4,2012,"53,4460169"
7391,7,Spirits,1,Forecourt Retailers,4,2013,"52,75632755"
7392,7,Spirits,1,Forecourt Retailers,4,2014,"52,30276654"
7393,7,Spirits,1,Forecourt Retailers,4,2015,"52,24383292"
7394,7,Spirits,1,Forecourt Retailers,4,2016,"49,96619115"
7395,7,Spirits,1,Forecourt Retailers,4,2017,"48,47902851"
7396,7,Spirits,1,Forecourt Retailers,4,2018,"46,82697109"
7397,7,Spirits,1,Forecourt Retailers,4,2019,"45,38928303"
7398,7,Spirits,1,Forecourt Retailers,4,2020,"44,44693256"
7399,7,Spirits,1,Forecourt Retailers,4,2021,"43,49322703"
7400,1,Wine,1,Forecourt Retailers,4,2007,"0,164234948"
7401,1,Wine,1,Forecourt Retailers,4,2008,"0,184470633"
7402,1,Wine,1,Forecourt Retailers,4,2009,"0,191452024"
7403,1,Wine,1,Forecourt Retailers,4,2010,"0,219519615"
7404,1,Wine,1,Forecourt Retailers,4,2011,"0,136203434"
7405,1,Wine,1,Forecourt Retailers,4,2012,"0,148609487"
7406,1,Wine,1,Forecourt Retailers,4,2013,"0,158598528"
7407,1,Wine,1,Forecourt Retailers,4,2014,"0,205986891"
7408,1,Wine,1,Forecourt Retailers,4,2015,"0,234945461"
7409,1,Wine,1,Forecourt Retailers,4,2016,"0,163343815"
7410,1,Wine,1,Forecourt Retailers,4,2017,"0,123368215"
7411,1,Wine,1,Forecourt Retailers,4,2018,"0,117459584"
7412,1,Wine,1,Forecourt Retailers,4,2019,"0,101832535"
7413,1,Wine,1,Forecourt Retailers,4,2020,"0,083665317"
7414,1,Wine,1,Forecourt Retailers,4,2021,"0,051592625"
7415,3,Wine,1,Forecourt Retailers,4,2007,"9,053741905"
7416,3,Wine,1,Forecourt Retailers,4,2008,"9,92688688"
7417,3,Wine,1,Forecourt Retailers,4,2009,"10,3747103"
7418,3,Wine,1,Forecourt Retailers,4,2010,"10,12043409"
7419,3,Wine,1,Forecourt Retailers,4,2011,"10,38922705"
7420,3,Wine,1,Forecourt Retailers,4,2012,"10,98608738"
7421,3,Wine,1,Forecourt Retailers,4,2013,"11,5430353"
7422,3,Wine,1,Forecourt Retailers,4,2014,"12,36471798"
7423,3,Wine,1,Forecourt Retailers,4,2015,"13,20646832"
7424,3,Wine,1,Forecourt Retailers,4,2016,"13,45573514"
7425,3,Wine,1,Forecourt Retailers,4,2017,"13,2083776"
7426,3,Wine,1,Forecourt Retailers,4,2018,"13,0143365"
7427,3,Wine,1,Forecourt Retailers,4,2019,"13,39267369"
7428,3,Wine,1,Forecourt Retailers,4,2020,"13,55880196"
7429,3,Wine,1,Forecourt Retailers,4,2021,"13,97907067"
7430,4,Wine,1,Forecourt Retailers,4,2007,"3,371005126"
7431,4,Wine,1,Forecourt Retailers,4,2008,"3,675953478"
7432,4,Wine,1,Forecourt Retailers,4,2009,"3,746767789"
7433,4,Wine,1,Forecourt Retailers,4,2010,"3,782841815"
7434,4,Wine,1,Forecourt Retailers,4,2011,"3,768556489"
7435,4,Wine,1,Forecourt Retailers,4,2012,"3,707286135"
7436,4,Wine,1,Forecourt Retailers,4,2013,"3,809168894"
7437,4,Wine,1,Forecourt Retailers,4,2014,"3,485798168"
7438,4,Wine,1,Forecourt Retailers,4,2015,"3,375806688"
7439,4,Wine,1,Forecourt Retailers,4,2016,"3,115325166"
7440,4,Wine,1,Forecourt Retailers,4,2017,"3,09073818"
7441,4,Wine,1,Forecourt Retailers,4,2018,"3,022482219"
7442,4,Wine,1,Forecourt Retailers,4,2019,"2,981707509"
7443,4,Wine,1,Forecourt Retailers,4,2020,"2,92223906"
7444,4,Wine,1,Forecourt Retailers,4,2021,"2,814797303"
7445,5,Wine,1,Forecourt Retailers,4,2007,"0,531122482"
7446,5,Wine,1,Forecourt Retailers,4,2008,"0,615983633"
7447,5,Wine,1,Forecourt Retailers,4,2009,"0,709629088"
7448,5,Wine,1,Forecourt Retailers,4,2010,"0,834789183"
7449,5,Wine,1,Forecourt Retailers,4,2011,"1,020082299"
7450,5,Wine,1,Forecourt Retailers,4,2012,"1,20994198"
7451,5,Wine,1,Forecourt Retailers,4,2013,"1,355661663"
7452,5,Wine,1,Forecourt Retailers,4,2014,"1,518697647"
7453,5,Wine,1,Forecourt Retailers,4,2015,"1,711731074"
7454,5,Wine,1,Forecourt Retailers,4,2016,"1,892599811"
7455,5,Wine,1,Forecourt Retailers,4,2017,"2,05787866"
7456,5,Wine,1,Forecourt Retailers,4,2018,"2,146496105"
7457,5,Wine,1,Forecourt Retailers,4,2019,"2,080120612"
7458,5,Wine,1,Forecourt Retailers,4,2020,"1,991614168"
7459,5,Wine,1,Forecourt Retailers,4,2021,"1,874431936"
7460,6,Wine,1,Forecourt Retailers,4,2007,"49,62240591"
7461,6,Wine,1,Forecourt Retailers,4,2008,"55,73740296"
7462,6,Wine,1,Forecourt Retailers,4,2009,"57,25795526"
7463,6,Wine,1,Forecourt Retailers,4,2010,"63,60337877"
7464,6,Wine,1,Forecourt Retailers,4,2011,"65,79748296"
7465,6,Wine,1,Forecourt Retailers,4,2012,"68,07572189"
7466,6,Wine,1,Forecourt Retailers,4,2013,"74,94804254"
7467,6,Wine,1,Forecourt Retailers,4,2014,"66,84943257"
7468,6,Wine,1,Forecourt Retailers,4,2015,"62,81813817"
7469,6,Wine,1,Forecourt Retailers,4,2016,"55,22950101"
7470,6,Wine,1,Forecourt Retailers,4,2017,"57,23156753"
7471,6,Wine,1,Forecourt Retailers,4,2018,"59,54848821"
7472,6,Wine,1,Forecourt Retailers,4,2019,"63,44337719"
7473,6,Wine,1,Forecourt Retailers,4,2020,"65,91071508"
7474,6,Wine,1,Forecourt Retailers,4,2021,"67,5372589"
7475,7,Wine,1,Forecourt Retailers,4,2007,"187,5751615"
7476,7,Wine,1,Forecourt Retailers,4,2008,"185,4077224"
7477,7,Wine,1,Forecourt Retailers,4,2009,"190,1682575"
7478,7,Wine,1,Forecourt Retailers,4,2010,"192,0710697"
7479,7,Wine,1,Forecourt Retailers,4,2011,"194,3005656"
7480,7,Wine,1,Forecourt Retailers,4,2012,"192,8742701"
7481,7,Wine,1,Forecourt Retailers,4,2013,"190,3551793"
7482,7,Wine,1,Forecourt Retailers,4,2014,"185,833753"
7483,7,Wine,1,Forecourt Retailers,4,2015,"175,9044194"
7484,7,Wine,1,Forecourt Retailers,4,2016,"170,2030835"
7485,7,Wine,1,Forecourt Retailers,4,2017,"167,5053078"
7486,7,Wine,1,Forecourt Retailers,4,2018,"163,7148036"
7487,7,Wine,1,Forecourt Retailers,4,2019,"160,0364686"
7488,7,Wine,1,Forecourt Retailers,4,2020,"153,8497415"
7489,7,Wine,1,Forecourt Retailers,4,2021,"145,8364646"
7490,1,Cider/Perry,1,Non-Store Retailing,1,2007,"0,031716987"
7491,1,Cider/Perry,1,Non-Store Retailing,1,2008,"0,031420922"
7492,1,Cider/Perry,1,Non-Store Retailing,1,2009,"0,030518379"
7493,1,Cider/Perry,1,Non-Store Retailing,1,2010,"0,031561913"
7494,1,Cider/Perry,1,Non-Store Retailing,1,2011,"0,031446454"
7495,1,Cider/Perry,1,Non-Store Retailing,1,2012,"0,03330511"
7496,1,Cider/Perry,1,Non-Store Retailing,1,2013,"0,035236687"
7497,1,Cider/Perry,1,Non-Store Retailing,1,2014,"0,036587023"
7498,1,Cider/Perry,1,Non-Store Retailing,1,2015,"0,041096946"
7499,1,Cider/Perry,1,Non-Store Retailing,1,2016,"0,043619243"
7500,1,Cider/Perry,1,Non-Store Retailing,1,2017,"0,052578466"
7501,1,Cider/Perry,1,Non-Store Retailing,1,2018,"0,063507924"
7502,1,Cider/Perry,1,Non-Store Retailing,1,2019,"0,068095588"
7503,1,Cider/Perry,1,Non-Store Retailing,1,2020,"0,074820634"
7504,1,Cider/Perry,1,Non-Store Retailing,1,2021,"0,080380405"
7505,2,Cider/Perry,1,Non-Store Retailing,1,2013,"0,062651018"
7506,2,Cider/Perry,1,Non-Store Retailing,1,2014,"0,165694981"
7507,2,Cider/Perry,1,Non-Store Retailing,1,2015,"0,321160699"
7508,2,Cider/Perry,1,Non-Store Retailing,1,2016,"0,569723005"
7509,2,Cider/Perry,1,Non-Store Retailing,1,2017,"0,70220067"
7510,2,Cider/Perry,1,Non-Store Retailing,1,2018,"1,022240783"
7511,2,Cider/Perry,1,Non-Store Retailing,1,2019,"1,286111861"
7512,2,Cider/Perry,1,Non-Store Retailing,1,2020,"1,824590988"
7513,2,Cider/Perry,1,Non-Store Retailing,1,2021,"2,088472133"
7514,3,Cider/Perry,1,Non-Store Retailing,1,2010,"0,004360101"
7515,3,Cider/Perry,1,Non-Store Retailing,1,2011,"0,007719725"
7516,3,Cider/Perry,1,Non-Store Retailing,1,2012,"0,007522374"
7517,3,Cider/Perry,1,Non-Store Retailing,1,2013,"0,019482136"
7518,3,Cider/Perry,1,Non-Store Retailing,1,2014,"0,022348242"
7519,3,Cider/Perry,1,Non-Store Retailing,1,2015,"0,050583597"
7520,3,Cider/Perry,1,Non-Store Retailing,1,2016,"0,088616042"
7521,3,Cider/Perry,1,Non-Store Retailing,1,2017,"0,126914033"
7522,3,Cider/Perry,1,Non-Store Retailing,1,2018,"0,141211472"
7523,3,Cider/Perry,1,Non-Store Retailing,1,2019,"0,201002183"
7524,3,Cider/Perry,1,Non-Store Retailing,1,2020,"0,302308105"
7525,3,Cider/Perry,1,Non-Store Retailing,1,2021,"0,376096195"
7526,4,Cider/Perry,1,Non-Store Retailing,1,2011,"0,006439504"
7527,4,Cider/Perry,1,Non-Store Retailing,1,2012,"0,007904789"
7528,4,Cider/Perry,1,Non-Store Retailing,1,2013,"0,009468738"
7529,4,Cider/Perry,1,Non-Store Retailing,1,2014,"0,013502366"
7530,4,Cider/Perry,1,Non-Store Retailing,1,2015,"0,017100794"
